  0.542500  0.002074
  0.545000  0.002178
  0.547500  0.002808
  0.550000  0.002858
  0.552500  0.002360
  0.555000  0.002795
  0.557500  0.001922
  0.560000  0.002135
  0.562500  0.002601
  0.565000  0.002591
  0.567500  0.002542
  0.570000  0.002903
  0.572500  0.002494
  0.575000  0.002409
  0.577500  0.002414
  0.580000  0.002677
  0.582500  0.002363
  0.585000  0.002704
  0.587500  0.002282
  0.590000  0.002254
  0.592500  0.002675
  0.595000  0.002320
  0.597500  0.002144
  0.600000  0.002962
  0.602500  0.002555
  0.605000  0.002975
  0.607500  0.002650
  0.610000  0.003205
  0.612500  0.002287
  0.615000  0.002360
  0.617500  0.002411
  0.620000  0.003372
  0.622500  0.002277
  0.625000  0.003196
  0.627500  0.003105
  0.630000  0.002961
  0.632500  0.002867
  0.635000  0.002618
  0.637500  0.002505
  0.640000  0.003065
  0.642500  0.002645
  0.645000  0.002325
  0.647500  0.002876
  0.650000  0.002975
  0.652500  0.002528
  0.655000  0.002443
  0.657500  0.002679
  0.660000  0.003021
  0.662500  0.003017
  0.665000  0.003079
  0.667500  0.003343
  0.670000  0.002724
  0.672500  0.003002
  0.675000  0.002954
  0.677500  0.002592
  0.680000  0.002921
  0.682500  0.003005
  0.685000  0.003056
  0.687500  0.003105
  0.690000  0.003201
  0.692500  0.003440
  0.695000  0.002630
  0.697500  0.002219
  0.700000  0.003456
  0.702500  0.003130
  0.705000  0.002742
  0.707500  0.002681
  0.710000  0.003256
  0.712500  0.002939
  0.715000  0.003228
  0.717500  0.003165
  0.720000  0.003628
  0.722500  0.002992
  0.725000  0.003408
  0.727500  0.002741
  0.730000  0.003456
  0.732500  0.004254
  0.735000  0.003466
  0.737500  0.003435
  0.740000  0.003000
  0.742500  0.003287
  0.745000  0.003161
  0.747500  0.003218
  0.750000  0.003453
  0.752500  0.003574
  0.755000  0.003398
  0.757500  0.003604
  0.760000  0.003692
  0.762500  0.003895
  0.765000  0.003841
  0.767500  0.003605
  0.770000  0.003884
  0.772500  0.004098
  0.775000  0.003939
  0.777500  0.003417
  0.780000  0.003426
  0.782500  0.003501
  0.785000  0.004500
  0.787500  0.003278
  0.790000  0.004050
  0.792500  0.003953
  0.795000  0.003876
  0.797500  0.003629
  0.800000  0.004137
  0.802500  0.004697
  0.805000  0.003766
  0.807500  0.004295
  0.810000  0.004240
  0.812500  0.004280
  0.815000  0.004594
  0.817500  0.004209
  0.820000  0.004600
  0.822500  0.004951
  0.825000  0.005128
  0.827500  0.004175
  0.830000  0.004406
  0.832500  0.004950
  0.835000  0.004262
  0.837500  0.005076
  0.840000  0.004722
  0.842500  0.005030
  0.845000  0.004817
  0.847500  0.005265
  0.850000  0.004884
  0.852500  0.004716
  0.855000  0.004141
  0.857500  0.005257
  0.860000  0.005588
  0.862500  0.004257
  0.865000  0.006411
  0.867500  0.006106
  0.870000  0.006176
  0.872500  0.006039
  0.875000  0.006015
  0.877500  0.005941
  0.880000  0.005699
  0.882500  0.006352
  0.885000  0.006104
  0.887500  0.005616
  0.890000  0.005982
  0.892500  0.006365
  0.895000  0.006387
  0.897500  0.007009
  0.900000  0.005781
  0.902500  0.006945
  0.905000  0.007089
  0.907500  0.006195
  0.910000  0.007917
  0.912500  0.009078
  0.915000  0.006829
  0.917500  0.008093
  0.920000  0.009570
  0.922500  0.008140
  0.925000  0.007872
  0.927500  0.008609
  0.930000  0.008632
  0.932500  0.009235
  0.935000  0.011940
  0.937500  0.009716
  0.940000  0.010837
  0.942500  0.009766
  0.945000  0.010917
  0.947500  0.012535
  0.950000  0.010912
  0.952500  0.012548
  0.955000  0.010786
  0.957500  0.014588
  0.960000  0.013610
  0.962500  0.014879
  0.965000  0.016454
  0.967500  0.018387
  0.970000  0.016952
  0.972500  0.017404
  0.975000  0.018992
  0.977500  0.022649
  0.980000  0.023456
  0.982500  0.028599
  0.985000  0.024859
  0.987500  0.028063
  0.990000  0.037170
  0.992500  0.045882
  0.995000  0.038850
  0.997500  0.043945
